chr10	101287509	101287946	chr10:101287742,chr10:101287752,chr10:101287839,chr10:101287846,	0.05849913556891374	0.07726516872607947	0.060923968171808604	0.06502147789028555	0.05102998208445035	0.2751879512714145	0.08308881386894046	0.08786868274852976	0.0672656458606089	0.08919965062093328	0.06733084114379904	0.07635306129442909	0.09721316165058567	0.10441976404127318	0.11079550722629967	0.10275540733019786	0.09827556116129497	0.0687958794531902	0.1228124045708486	0.09788873445441144	0.15681185387843471
chr10	101289929	101290370	chr10:101290029,chr10:101290168,chr10:101290270,	0.1244817631117885	0.27781950968859964	0.23426801394533867	0.22650129804974073	0.17441022694753194	0.5292679387856133	0.2505231242016093	0.3060733817073047	0.23288391825681498	0.27375383174487034	0.13197437803358814	0.20751091010531209	0.2946293515653373	0.280431149437121	0.33928282208736205	0.3952991686350933	0.3163805821320684	0.1864158035371226	0.25326222933069403	0.21413706215638553	0.37808631094000433
chr10	101290858	101291497	chr10:101290958,chr10:101291092,chr10:101291272,chr10:101291397,	0.16712073513942372	0.32637903528261625	0.2629431323034635	0.24781335772311125	0.20765805252280276	0.537995139258674	0.2945759724656035	0.39157722251204524	0.23522315526254622	0.301179912598638	0.17762303108067445	0.2716177456474475	0.32721961009025174	0.29070792777592175	0.33964371603286675	0.3890500244422992	0.33673664386546526	0.276600905903481	0.29898269068119027	0.2885740015806513	0.3858513752572418
chr10	101297408	101297742	chr10:101297508,chr10:101297605,chr10:101297642,	0.11785062001218327	0.29244403941717767	0.282033007995154	0.20621254234523226	0.17737937208789803	0.6170621798345953	0.2864038779671983	0.35185403068646465	0.272061669250174	0.23562757132371562	0.17539351683099338	0.2636523512727256	0.2858428055590307	0.350995282730363	0.48117919970552064	0.4040545704872904	0.28140778684880297	0.24196121199801932	0.2781107484940913	0.22089803313996156	0.4060184402263097
chr10	101874729	101875238	chr10:101874887,chr10:101875028,chr10:101875035,chr10:101875138,	0.16566375310732434	0.23878295016183126	0.1566074860345018	0.225052518671485	0.3458080333687535	0.512949738428786	0.23700820857893773	0.3201257539310125	0.18128030619636737	0.2302832504308863	0.1798698003665418	0.23559901687395451	0.2345841051832535	0.29474155343805175	0.38700254795183525	0.37271395706704746	0.26881272162263703	0.24595497345288567	0.16992490621264356	0.16626010326230284	0.3718465454353627
chr10	102279590	102280054	chr10:102279690,chr10:102279694,chr10:102279697,chr10:102279703,chr10:102279758,chr10:102279791,chr10:102279954,	0.20582645437532057	0.4129149742699764	0.29739647937250613	0.31197207021618506	0.2817423969453159	0.5740223025881812	0.45182837271035503	0.4381513067474834	0.2976261648786446	0.519448557789025	0.1875740050812896	0.33229324533758603	0.44981047145076813	0.4237915626363233	0.6038937557477543	0.4971597439726339	0.3911492297531626	0.4429320024220056	0.41671903108984637	0.4345471540677877	0.462581241255727
chr10	102419109	102419717	chr10:102419209,chr10:102419245,chr10:102419409,chr10:102419564,chr10:102419600,chr10:102419617,	0.05165886732386448	0.131666670346474	0.1008118722160158	0.09422518725401308	0.07272807414634026	0.4489846567554275	0.17858027641043972	0.200545824181347	0.07721082725417018	0.1213650180340801	0.06309095792372221	0.1084735963373144	0.14881474215161147	0.17475030252430268	0.27790721993496786	0.3039410939277833	0.24527008414402754	0.23183823242961502	0.13472860383687882	0.12409731597534925	0.246192720227879
chr10	102475224	102475678	chr10:102475324,chr10:102475429,chr10:102475578,	0.10875715557117893	0.13567731024687466	0.11595690611533238	0.12737642363232513	0.1038953368627276	0.36330743526952497	0.08658179559375127	0.1425213285167001	0.13006352952135689	0.10616948098929226	0.11263895430205588	0.1228040798525639	0.09419768108574385	0.12445812806468383	0.19518566098402035	0.1020132683651041	0.08480070169914487	0.1022305733523311	0.2262299589700555	0.1104894489442743	0.14526693300619878
chr10	102501246	102501475	chr10:102501346,chr10:102501358,chr10:102501375,	0.06041813446003954	0.09907296951405802	0.07470611534073336	0.11335207730033144	0.09665891282272239	0.32965746902509035	0.09055700617547291	0.15289756875324548	0.10667509288986488	0.1136122904984484	0.07120629451444153	0.09582890887366292	0.13265212859805917	0.09195743347795843	0.15591910135157402	0.14192994275376103	0.10904507474522836	0.07134198429651083	0.541197875733367	0.11786104904432133	0.13606795211449338
chr10	102590068	102590501	chr10:102590168,chr10:102590225,chr10:102590290,chr10:102590401,	0.0795664406723374	0.1250495556055816	0.1284857360525126	0.16022800679485977	0.10042634633116337	0.40513739300554974	0.14111234696064903	0.27677130561685875	0.11372465168581895	0.1468535564402638	0.07983856381148798	0.13833527125016243	0.18364940328324403	0.17368457432496326	0.24717606991097474	0.23807679529777898	0.18793052972790225	0.12115679383558856	0.27448591067983175	0.10498082414979867	0.22960608468939375
chr10	102760624	102761070	chr10:102760724,chr10:102760784,chr10:102760970,	0.222697124063448	0.37481318506130235	0.31172422856029497	0.304122231261162	0.2836659024255	0.5634364343531851	0.4218864766416686	0.4681644431268593	0.29520260148083766	0.3920929597592943	0.24655744274734934	0.4045907517567817	0.38511792841423365	0.42826110859521505	0.551398163889608	0.571562630606955	0.37104930410788667	0.45766367687643833	0.37580797212509404	0.3703603724114826	0.5021938370537656
chr10	102893825	102894739	chr10:102893925,chr10:102893980,chr10:102894120,chr10:102894148,chr10:102894227,chr10:102894342,chr10:102894441,chr10:102894639,	0.08138952705982755	0.13247661824124352	0.10741280684644267	0.12959900401304714	0.09513832111191196	0.42870184747007734	0.12833498883731456	0.2386493391923376	0.09675449390203635	0.12775169369956613	0.08064695061059611	0.08449916722050443	0.1926117715545006	0.11839865660830112	0.1835920441521921	0.23144350827230986	0.10508986255839205	0.08546087852778582	0.13058265830498914	0.08548749591199314	0.15471314349634294
chr10	102896276	102896740	chr10:102896376,chr10:102896475,chr10:102896546,chr10:102896640,	0.12950894737442262	0.16518633105722774	0.17806779267075676	0.2028737028278607	0.1372297408326038	0.4668683502619363	0.17738898266073375	0.27091686500608825	0.1543713465320375	0.1256941740166631	0.1068217179675454	0.17657170563431326	0.17355340368169575	0.239857564514614	0.27637840992740426	0.2664940314842695	0.1774615320863005	0.15554722040908975	0.15788862492386702	0.12021305486689321	0.24936366810587446
chr10	102899849	102900591	chr10:102899949,chr10:102899983,chr10:102900130,chr10:102900365,chr10:102900491,	0.05053898798702696	0.1323239670383234	0.09952150832896285	0.1215705833301565	0.07909188005201569	0.4595526676413596	0.10748930139974962	0.2883336720279102	0.12110503082366211	0.10880479067416729	0.06397227355195505	0.11247984197994065	0.22528462958233342	0.15629381054398947	0.2259333687862736	0.22811390007338223	0.11633775882178372	0.07315714696430158	0.15510198617298873	0.08908041268620923	0.20965845248948517
chr10	102987157	102987583	chr10:102987257,chr10:102987407,chr10:102987483,	0.15628401241534676	0.2070318962123341	0.20285816347485267	0.23638922021303535	0.17757242877847304	0.4383505592172183	0.23053805490511567	0.29349016650568865	0.18786015533361847	0.21465718250413132	0.18692706117400207	0.2118616828520367	0.2663901717220013	0.24623199237326032	0.2689778751060527	0.3471177052807026	0.23154141057406433	0.17434524603011947	0.21778386149037035	0.17655418868874276	0.3171870434017307
chr10	102987893	102988629	chr10:102987993,chr10:102988094,chr10:102988251,chr10:102988389,chr10:102988529,	0.05970748057642037	0.13528990767041799	0.09803688762685196	0.13734027853605899	0.06342112522076482	0.4104460599972546	0.11022401003832741	0.13505632088336011	0.08667280119678766	0.10539894732651736	0.06431812167515198	0.11715677416999717	0.09764301761526631	0.1740512029489282	0.181396307304652	0.21266442970962238	0.07641908175773958	0.0692126078969728	0.09250942818715942	0.09438638515416305	0.22173765801369122
chr10	102996097	102996671	chr10:102996197,chr10:102996254,chr10:102996310,chr10:102996464,chr10:102996565,chr10:102996571,	0.07691957972356471	0.1379638974472159	0.10520072909529987	0.14227241628143972	0.10292984044838538	0.3948366746480787	0.13261729662290042	0.22704144136515503	0.10859330939147893	0.15674490848721792	0.08232803678280858	0.10952456556809331	0.15410703286614538	0.13010898906825286	0.1665841372795268	0.1450392804753645	0.1344582790412419	0.1077957052178894	0.16727496423428032	0.13282744585416706	0.14251550364112156
